depth,thickness
9858.52,3.13
9862.10,3.58
9867.46,5.36
9869.70,2.23
9871.93,2.23
9875.95,4.02
9881.32,5.36
9884.45,3.13
9888.02,3.58
9890.70,2.68
9894.28,3.58
9896.96,2.68
9899.20,2.23
9903.67,4.47
9905.90,2.23
9909.03,3.13
9912.60,3.58
9917.52,4.92
9921.99,4.47
9925.57,3.58
9927.35,1.79
9930.48,3.13
9933.17,2.68
9937.19,4.02
9941.21,4.02
9943.89,2.68
9947.92,4.02
9951.94,4.02
9955.07,3.13
9959.09,4.02
9963.11,4.02
9966.69,3.58
9971.60,4.92
9975.18,3.58
9979.20,4.02
9981.89,2.68
9987.70,5.81
9989.48,1.79
9991.72,2.23
9994.40,2.68
9997.08,2.68
10001.10,4.02
10003.79,2.68
10006.47,2.68
10010.94,4.47
10013.62,2.68
10017.64,4.02
10021.22,3.58
10023.90,2.68
10026.14,2.23
10028.37,2.23
10032.39,4.02
10036.86,4.47
10039.99,3.13
10043.12,3.13
10046.70,3.58
10050.72,4.02
10053.85,3.13
10056.98,3.13
10062.34,5.36
10064.13,1.79
10067.26,3.13
10070.83,3.58
10075.30,4.47
10078.43,3.13
10082.45,4.02
10084.24,1.79
10086.92,2.68
10091.84,4.92
10101.73,9.89
10105.78,4.05
10161.99,56.21
10164.69,2.70
10167.39,2.70
10171.88,4.50
10176.38,4.50
10180.43,4.05
10183.58,3.15
10186.28,2.70
10188.52,2.25
10192.12,3.60
10194.82,2.70
10198.87,4.05
10202.01,3.15
10206.96,4.95
10209.66,2.70
10211.46,1.80
10214.16,2.70
10216.85,2.70
10220.45,3.60
10224.50,4.05
10226.30,1.80
10228.55,2.25
10230.79,2.25
10234.39,3.60
10239.34,4.95
10242.04,2.70
10246.08,4.05
10248.33,2.25
10252.38,4.05
10255.53,3.15
10258.68,3.15
10261.37,2.70
10269.02,7.64
10274.86,5.85
10277.11,2.25
10280.26,3.15
10283.41,3.15
10286.56,3.15
10291.05,4.50
10295.10,4.05
10300.50,5.40
10308.59,8.09
10313.09,4.50
10317.59,4.50
10320.28,2.70
10323.43,3.15
10327.48,4.05
10331.53,4.05
10336.02,4.50
10346.82,10.79
10349.06,2.25
10352.66,3.60
10356.71,4.05
10362.55,5.85
10365.25,2.70
10368.40,3.15
10371.10,2.70
10377.84,6.75
10383.69,5.85
10387.74,4.05
10395.83,8.09
10401.68,5.85
10407.97,6.30
10411.12,3.15
10413.37,2.25
10415.62,2.25
10418.32,2.70
10421.01,2.70
10424.16,3.15
10429.56,5.40
10433.16,3.60
10435.85,2.70
10437.20,1.35
10440.35,3.15
10441.70,1.35
10443.95,2.25
10445.75,1.80
10448.00,2.25
10452.04,4.05
10453.84,1.80
10456.99,3.15
10459.69,2.70
10462.84,3.15
10466.43,3.60
10470.03,3.60
10472.73,2.70
10474.53,1.80
10476.78,2.25
10479.47,2.70
10484.42,4.95
10488.92,4.50
10495.21,6.30
10497.91,2.70
10499.71,1.80
10503.31,3.60
10506.91,3.60
10511.40,4.50
10513.65,2.25
10516.35,2.70
10519.05,2.70
10521.30,2.25
10523.54,2.25
10526.69,3.15
10530.29,3.60
10531.64,1.35
10540.63,8.99
10546.48,5.85
10552.32,5.85
10555.02,2.70
10559.97,4.95
10564.02,4.05
10568.06,4.05
10569.86,1.80
10572.56,2.70
10574.81,2.25
10577.96,3.15
10582.90,4.95
10586.50,3.60
10589.20,2.70
10594.15,4.95
10599.09,4.95
10602.69,3.60
10606.29,3.60
10610.78,4.50
10617.53,6.75
10622.93,5.40
10625.17,2.25
10627.42,2.25
10629.67,2.25
10632.82,3.15
10635.07,2.25
10637.77,2.70
10640.46,2.70
10644.51,4.05
10650.81,6.30
10654.85,4.05
10658.90,4.05
10664.30,5.40
10668.34,4.05
10672.39,4.05
10677.34,4.95
10680.49,3.15
10683.18,2.70
10684.98,1.80
10690.38,5.40
10693.98,3.60
10697.57,3.60
10701.17,3.60
10704.77,3.60
10708.37,3.60
10711.52,3.15
10716.52,5.00
10729.31,12.79
10731.31,2.00
10735.80,4.50
10738.95,3.15
10744.79,5.85
10747.94,3.15
10751.09,3.15
10755.14,4.05
10758.28,3.15
10760.53,2.25
10762.78,2.25
10766.83,4.05
10769.53,2.70
10772.67,3.15
10775.82,3.15
10778.07,2.25
10781.67,3.60
10785.26,3.60
10787.51,2.25
10791.11,3.60
10794.26,3.15
10796.06,1.80
10799.21,3.15
10801.45,2.25
10804.60,3.15
10807.30,2.70
10809.55,2.25
10812.25,2.70
10816.29,4.05
10818.09,1.80
10819.89,1.80
10824.84,4.95
10826.64,1.80
10829.33,2.70
10832.03,2.70
10836.53,4.50
10842.38,5.85
10845.52,3.15
10848.22,2.70
10850.92,2.70
10854.52,3.60
10857.22,2.70
10860.81,3.60
10866.66,5.85
10870.71,4.05
10873.85,3.15
10876.10,2.25
10878.80,2.70
10881.05,2.25
10886.00,4.95
10890.49,4.50
10894.09,3.60
10897.69,3.60
10900.39,2.70
10904.43,4.05
10910.73,6.30
10913.43,2.70
10916.57,3.15
10921.07,4.50
10925.57,4.50
10929.17,3.60
10934.11,4.95
10936.36,2.25
10938.61,2.25
10941.76,3.15
10944.46,2.70
10955.25,10.79
10956.60,1.35
10959.30,2.70
10963.34,4.05
10965.59,2.25
10969.19,3.60
10972.34,3.15
10976.38,4.05
10978.63,2.25
10981.78,3.15
10985.83,4.05
10988.98,3.15
10994.37,5.40
10997.52,3.15
10999.77,2.25
11003.37,3.60
11005.61,2.25
11011.01,5.40
11016.41,5.40
11019.55,3.15
11022.25,2.70
11026.30,4.05
11029.00,2.70
11032.60,3.60
11044.29,11.69
11051.03,6.75
11055.53,4.50
11070.37,14.84
11070.37,1.80
11073.07,2.70
11077.11,4.05
11080.71,3.60
11085.21,4.50
11087.46,2.25
11091.06,3.60
11094.20,3.15
11097.35,3.15
11099.60,2.25
11102.75,3.15
11104.55,1.80
11106.34,1.80
11109.49,3.15
11113.54,4.05
11115.79,2.25
11118.49,2.70
11122.08,3.60
11124.78,2.70
11130.18,5.40
11132.88,2.70
11136.92,4.05
11140.97,4.05
11145.02,4.05
11149.96,4.95
11153.11,3.15
11158.96,5.85
11165.70,6.75
11172.00,6.30
11185.74,13.74
11187.74,2.00
11191.79,4.05
11197.18,5.40
11204.38,7.20
11214.27,9.89
11221.92,7.64
11226.86,4.95
11231.36,4.50
11237.65,6.30
11245.30,7.64
11250.70,5.40
11256.09,5.40
11264.19,8.09
11272.73,8.54
11278.58,5.85
11284.42,5.85
11293.42,8.99
11298.81,5.40
11307.36,8.54
11318.15,10.79
11325.34,7.20
11332.09,6.75
11338.39,6.30
11343.78,5.40
11347.83,4.05
11352.33,4.50
11366.27,13.94
11369.86,3.60
11373.46,3.60
11376.61,3.15
11386.95,10.34
11391.90,4.95
11402.24,10.34
11405.84,3.60
11409.01,3.17
11411.27,2.26
11414.44,3.17
11416.71,2.26
11419.42,2.72
11422.59,3.17
11427.57,4.98
11434.82,7.24
11439.80,4.98
11442.52,2.72
11446.14,3.62
11451.12,4.98
11453.84,2.72
11457.01,3.17
11460.18,3.17
11464.70,4.53
11469.23,4.53
11474.21,4.98
11479.65,5.43
11481.91,2.26
11485.08,3.17
11488.70,3.62
11491.42,2.72
11493.68,2.26
11495.49,1.81
11500.02,4.53
11501.83,1.81
11503.19,1.36
11505.91,2.72
11509.98,4.08
11541.68,31.70
11546.21,4.53
11550.28,4.08
11553.45,3.17
11557.08,3.62
11561.60,4.53
11565.23,3.62
11571.11,5.89
11577.00,5.89
11585.15,8.15
11591.04,5.89
11597.83,6.79
11603.26,5.43
11617.30,14.04
11621.37,4.08
11629.07,7.70
11634.05,4.98
11639.49,5.43
11649.00,9.51
11658.05,9.06
11663.03,4.98
11667.11,4.08
11672.54,5.43
11682.50,9.96
11692.46,9.96
11699.26,6.79
11706.50,7.24
11710.58,4.08
11715.56,4.98
11718.73,3.17
11722.35,3.62
11726.42,4.08
11732.31,5.89
11737.74,5.43
11740.46,2.72
11744.54,4.08
11748.61,4.08
11784.38,35.77
11797.06,12.68
11800.68,3.62
11802.04,1.36
11806.12,4.08
11808.83,2.72
11812.00,3.17
11814.27,2.26
11818.80,4.53
11822.42,3.62
11825.59,3.17
11831.93,6.34
11834.64,2.72
11838.72,4.08
11841.89,3.17
11845.51,3.62
11854.57,9.06
11862.27,7.70
11868.15,5.89
11885.07,16.92
11888.07,3.00
11894.87,6.79
11898.49,3.62
11906.19,7.70
11908.45,2.26
11911.17,2.72
11912.98,1.81
11916.60,3.62
11920.68,4.08
11923.39,2.72
11927.47,4.08
11980.45,52.98
11983.62,3.17
11986.79,3.17
11990.86,4.08
12001.86,11.00
12008.07,6.21
12014.41,6.34
12017.12,2.72
12018.94,1.81
12023.01,4.08
12026.18,3.17
12028.90,2.72
12031.61,2.72
12034.78,3.17
12038.41,3.62
12043.84,5.43
