depth,thickness
4579.20,4.52
4584.18,4.98
4594.58,10.40
4609.96,15.38
4615.84,5.88
4621.72,5.88
4629.86,8.14
4636.20,6.33
4651.12,14.93
4682.33,31.21
4687.31,4.98
4690.93,3.62
4694.10,3.17
4696.36,2.26
4699.52,3.17
4702.24,2.71
4706.31,4.07
4709.48,3.17
4713.09,3.62
4718.07,4.98
4726.21,8.14
4737.07,10.86
4749.28,12.21
4756.07,6.79
4766.47,10.40
4770.09,3.62
4776.42,6.33
4787.28,10.86
4824.82,37.54
4835.23,10.40
4842.92,7.69
4854.22,11.31
4868.25,13.52
4891.77,25.69
4894.94,2.00
4901.27,6.33
4907.60,6.33
4914.39,6.79
4919.36,4.98
4926.60,7.24
4934.29,7.69
4941.53,7.24
4944.24,2.71
4952.38,8.14
4959.17,6.79
4964.14,4.98
4970.02,5.88
4984.05,15.97
4994.00,8.00
5004.85,10.86
5013.90,9.05
5020.23,6.33
5028.38,8.14
5039.23,10.86
5046.47,7.24
5050.54,4.07
5053.71,3.17
5056.42,2.71
5065.02,8.59
5076.78,11.76
5081.75,4.98
5087.18,5.43
5100.75,13.57
5105.27,4.52
5117.03,11.76
5123.82,6.79
5128.34,4.52
5138.75,10.40
5151.41,12.67
5158.20,6.79
5164.98,6.79
5172.67,7.69
5177.20,4.52
5183.98,6.79
5189.41,5.43
5196.19,6.79
5205.24,9.05
5231.49,26.25
5237.38,5.89
5245.07,7.70
5251.87,6.79
5260.92,9.05
5271.78,10.86
5279.03,7.24
5286.27,7.24
5295.78,9.51
5300.30,4.53
5306.19,5.89
5313.89,7.70
5317.96,4.07
5325.66,7.70
5333.80,8.15
5341.95,8.15
5358.25,16.30
5365.49,7.24
5373.64,8.15
5377.26,3.62
5381.34,4.07
5385.87,4.53
5389.94,4.07
5395.37,5.43
5403.52,8.15
5408.95,5.43
5418.01,9.05
5426.61,8.60
5432.04,5.43
5436.12,4.07
5442.45,6.34
5447.43,4.98
5453.77,6.34
5460.11,6.34
5466.45,6.34
5480.48,14.03
5487.72,7.24
5491.80,4.07
5496.32,4.53
5503.12,6.79
5508.10,4.98
5518.05,9.96
5528.47,10.41
5538.43,9.96
5549.29,10.86
5557.89,8.60
5566.04,8.15
5570.57,4.53
5581.89,11.32
5586.41,4.53
5591.39,4.98
5597.73,6.34
5606.33,8.60
5613.57,7.24
5626.70,13.13
5664.27,37.57
5668.35,4.07
5680.12,11.77
5690.98,10.86
5699.13,8.15
5710.45,11.32
5722.22,11.77
5726.75,4.53
5732.63,5.89
5737.61,4.98
5743.50,5.89
5750.29,6.79
5758.89,8.60
5768.85,9.96
5776.09,7.24
5796.46,20.37
5800.99,4.53
5813.67,12.68
5818.63,4.97
5821.34,2.71
5823.60,2.26
5830.37,6.77
5834.89,4.52
5840.31,5.42
5845.27,4.97
5853.85,8.58
5858.82,4.97
5864.69,5.87
5871.01,6.32
5894.04,4.06
5902.62,8.58
5926.80,24.18
5978.30,51.50
5979.80,1.50
5985.70,5.87
5993.38,7.68
6000.15,6.77
6006.93,6.77
6014.60,7.68
6034.92,20.32
6042.15,7.22
6049.37,7.22
6061.56,12.19
6071.04,9.48
6085.04,14.00
6099.04,14.00
6109.43,10.39
6117.10,7.68
6134.71,17.61
6139.68,4.97
6145.55,5.87
6154.13,8.58
6159.09,4.97
6163.16,4.06
6169.48,6.32
6176.70,7.22
6185.74,9.03
6191.15,5.42
6197.02,5.87
6201.99,4.97
6206.51,4.52
6218.70,12.19
6224.57,5.87
6230.44,5.87
6236.76,6.32
6239.92,3.16
6243.08,3.16
6245.79,2.71
6250.31,4.52
6255.27,4.97
6259.79,4.52
6262.05,2.26
6268.37,6.32
6271.08,2.71
6275.14,4.06
6285.53,10.39
6288.69,3.16
6294.56,5.87
6298.17,3.61
6305.39,7.22
6315.78,10.39
6324.36,8.58
6331.58,7.22
6339.71,8.13
6342.42,2.71
6345.58,3.16
6351.45,5.87
6357.77,6.32
6364.55,6.77
6368.16,3.61
6372.67,4.52
6380.80,8.13
6386.67,5.87
6395.25,8.58
6400.22,4.97
6404.73,4.52
6412.86,8.13
6417.38,4.52
6422.80,5.42
6428.21,5.42
6433.63,5.42
6438.60,4.97
6444.47,5.87
6452.60,8.13
6463.89,11.29
6470.66,6.77
6476.53,5.87
6480.14,3.61
6484.20,4.06
6492.33,8.13
6496.40,4.06
6501.82,5.42
6505.43,3.61
6510.85,5.42
6518.97,8.13
6528.00,9.03
6531.62,3.61
6537.04,5.42
6549.68,12.64
6554.19,4.52
6560.97,6.77
6570.00,9.03
6575.87,5.87
6580.83,4.97
6585.80,4.97
6594.38,8.58
6598.90,4.52
6604.32,5.42
6646.76,42.44
6658.95,12.19
6663.91,4.97
6670.69,6.77
6677.01,6.32
6682.88,5.87
6690.10,7.22
6695.07,4.97
6704.55,9.48
6707.26,2.71
6714.49,7.22
6721.71,7.22
6726.23,4.52
6730.29,4.06
6733.45,3.16
6737.97,4.52
6743.38,5.42
6748.35,4.97
6753.77,5.42
6762.80,9.03
6774.99,12.19
6781.31,6.32
6788.99,7.68
6793.96,4.97
6802.09,8.13
6806.15,4.06
6812.92,6.77
6816.99,4.06
6822.40,5.42
6828.73,6.32
6850.40,21.67
6856.72,6.32
6861.69,4.97
6868.01,6.32
6882.46,14.45
6888.78,6.32
6896.01,7.22
6900.97,4.97
6903.23,2.26
6909.10,5.87
6919.03,9.93
6933.94,14.90
6939.81,5.87
6945.22,5.42
6950.19,4.97
6955.16,4.97
6961.48,6.32
6969.16,7.68
6979.99,10.84
6985.86,5.87
6990.38,4.52
6993.99,3.61
6997.60,3.61
7004.83,7.22
7011.60,6.77
7019.73,8.13
7049.13,5.47
7054.14,5.01
7058.69,4.56
7063.25,4.56
7070.08,6.83
7080.56,10.48
7102.07,21.51
7106.07,4.00
7112.90,6.83
7123.83,10.93
7129.30,5.47
7141.59,12.30
7159.81,18.22
7162.09,2.28
7165.28,3.19
7169.38,4.10
7178.03,8.65
7183.50,5.47
7194.89,11.39
7199.90,5.01
7204.91,5.01
7210.83,5.92
7216.75,5.92
7224.04,7.29
7230.87,6.83
7270.05,39.17
7274.15,4.10
7280.07,5.92
7287.36,7.29
7291.91,4.56
7296.92,5.01
7301.02,4.10
7315.14,14.12
7324.25,9.11
7357.05,32.80
7364.34,7.29
7369.35,5.01
7374.36,5.01
7376.64,2.28
7381.65,5.01
7389.85,8.20
7393.49,3.64
7399.41,5.92
7407.61,8.20
7411.71,4.10
7417.18,5.47
7424.46,7.29
7436.31,11.84
7442.68,6.38
7448.15,5.47
7454.07,5.92
7463.18,9.11
7468.65,5.47
7471.38,2.73
7476.39,5.01
7479.58,3.19
7482.31,2.73
7485.96,3.64
7489.60,3.64
7492.34,2.73
7495.07,2.73
7496.89,1.82
7500.53,3.64
7506.46,5.92
7515.57,9.11
7526.95,11.39
7548.36,21.41
7556.11,7.74
7560.21,4.10
7566.58,6.38
7592.09,25.51
7598.92,6.83
7603.02,4.10
7605.76,2.73
7608.95,3.19
7611.68,2.73
7615.32,3.64
7622.15,6.83
7626.54,4.39
7640.04,13.50
7646.30,4.10
7651.31,5.01
7657.23,5.92
7671.35,14.12
7675.90,4.56
7680.46,4.56
7685.01,4.56
7690.94,5.92
7697.77,6.83
7706.42,8.65
7712.80,6.38
7732.39,19.59
7738.31,5.92
7745.14,6.83
7753.34,8.20
7756.53,3.19
7760.63,4.10
7766.55,5.92
7769.28,2.73
7772.93,3.64
7777.94,5.01
7783.86,5.92
7790.69,6.83
7797.53,6.83
7804.81,7.29
7811.19,6.38
7816.20,5.01
7823.49,7.29
7827.13,3.64
7834.88,7.74
7838.04,3.16
7843.05,5.01
7853.55,10.50
7874.05,20.50
7879.52,5.47
7885.44,5.92
7889.99,4.56
7892.73,2.73
7898.65,5.92
7905.94,7.29
7915.96,10.02
7920.06,4.10
7922.79,2.73
7926.43,3.64
7929.62,3.19
7933.27,3.64
7939.19,5.92
7942.83,3.64
7946.02,3.19
7951.94,5.92
7956.04,4.10
7963.79,7.74
7970.16,6.38
7978.82,8.65
7982.92,4.10
7986.56,3.64
7993.39,6.83
7998.86,5.47
8003.41,4.56
8007.51,4.10
8011.16,3.64
8017.54,6.38
8022.55,5.01
8027.56,5.01
8030.29,2.73
8036.67,6.38
8039.85,3.19
8045.32,5.47
8050.33,5.01
8053.98,3.64
8057.62,3.64
8141.43,83.81
8145.08,3.64
8150.09,5.01
8156.01,5.92
8163.30,7.29
8170.59,7.29
8176.05,5.47
8184.71,8.65
8192.45,7.74
8205.66,13.21
8211.58,5.92
8217.50,5.92
8226.61,9.11
8233.90,7.29
8238.91,5.01
8243.47,4.56
8249.39,5.92
8256.22,6.83
8259.41,3.19
8265.79,6.38
8270.80,5.01
8279.00,8.20
8282.18,3.19
8286.74,4.56
8290.84,4.10
8298.13,7.29
8303.59,5.47
8309.06,5.47
8319.08,10.02
8323.18,4.10
8330.01,6.83
8334.11,4.10
8338.21,4.10
8343.22,5.01
8347.32,4.10
8354.61,7.29
8360.99,6.38
8372.38,11.39
8401.08,28.70
8403.81,2.73
8406.08,2.28
8409.27,3.19
8411.55,2.28
8414.28,2.73
8416.10,1.82
8419.29,3.19
,
,
,
,
,
,
,
,
,
,
,
,
,
